"","long","lat","month","year"
"4475",-78.9115,-9.401667,"02",2000
"4476",-77.195167,-9.571333,"02",2000
"4477",-77.750833,-9.311667,"02",2000
"4478",-76.012167,-9.519833,"02",2000
"4479",-77.777333,-9.635333,"02",2000
"4480",-77.593333,-9.52,"02",2000
"4481",-77.505667,-9.741333,"02",2000
"4482",-77.811333,-9.925167,"02",2000
"4483",-77.729333,-9.961333,"02",2000
"4484",-77.747667,-8.070333,"02",2000
"4485",-77.6565,-8.192,"02",2000
"4486",-77.680167,-8.315333,"02",2000
"4487",-77.543,-8.448,"02",2000
"4488",-77.587333,-8.54,"02",2000
"4489",-77.299667,-9.868,"02",2000
"4490",-78.891667,-9.681667,"02",2000
"4491",-78.403167,-9.4055,"02",2000
"4492",-78.542167,-9.778667,"02",2000
"4493",-78.994333,-8.039,"02",2000
"4494",-78.8625,-8.250833,"02",2000
"4495",-78.565667,-8.064,"02",2000
"4496",-77.535,-8.061667,"02",2000
"4497",-77.158333,-9.985,"02",2000
"4498",-77.311667,-8.185,"02",2000
"4499",-77.578333,-8.353333,"02",2000
"4500",-77.371667,-8.535,"02",2000
"4501",-78.997167,-8.323333,"02",2000
"4502",-77.472167,-8.668333,"02",2000
"4503",-77.476667,-8.7515,"02",2000
"4504",-78.124667,-9.832667,"02",2000
"4505",-78.265833,-8.196833,"02",2000
"4506",-78.592167,-8.398667,"02",2000
"4507",-78.767333,-8.605667,"02",2000
"4508",-78.5575,-8.662333,"02",2000
"4509",-78.281667,-8.5005,"02",2000
"4510",-77.053333,-8.638333,"02",2000
"4511",-77.343333,-8.953333,"02",2000
"4512",-77.3,-7.048333,"02",2000
"4513",-77.081667,-8.94,"02",2000
"4514",-78.786667,-8.765167,"02",2000
"4515",-78.8495,-7.106667,"02",2000
"4516",-77.306833,-8.894167,"02",2000
"4517",-77.221125,-7.353028,"02",2000
"4518",-77.2125,-7.1205,"02",2000
"4519",-77.222833,-7.211333,"02",2000
"4520",-77.187167,-7.341667,"02",2000
"4521",-77.1955,-7.423667,"02",2000
"4522",-77.099333,-7.5,"02",2000
"4523",-77.016333,-7.549833,"02",2000
"4524",-79.9,-8.269833,"02",2000
"4525",-79.96,-8.61,"02",2000
"4526",-78.271,-8.7845,"02",2000
"4527",-78.642333,-7.037333,"02",2000
"4528",-78.267,-7.0615,"02",2000
"4529",-79.967833,-8.8985,"02",2000
"4530",-77.134167,-7.283167,"02",2000
"4531",-78.922333,-7.437167,"02",2000
"4532",-78.542167,-7.217833,"02",2000
"4533",-78.171333,-7.306333,"02",2000
"4534",-78.5965,-7.541667,"02",2000
"4535",-77.0465,-7.654833,"02",2000
"4536",-78.868833,-7.795833,"02",2000
"4537",-78.770208,-7.952417,"02",2000
"4538",-78.6815,-7.988833,"02",2000
"4539",-78.676,-6.0755,"02",2000
"4540",-79.586667,-8.98,"02",2000
"4541",-79.981667,-7.203333,"02",2000
"4542",-78.2075,-7.5015,"02",2000
"4543",-79.778333,-7.363333,"02",2000
"4544",-78.9355,-7.7345,"02",2000
"4545",-78.671833,-7.882833,"02",2000
"4546",-78.303833,-7.665833,"02",2000
"4547",-78.0915,-7.8355,"02",2000
"4548",-78.401,-6.008833,"02",2000
"4549",-78.511,-6.1755,"02",2000
"4550",-79.914667,-7.146167,"02",2000
"4551",-79.396667,-7.431667,"02",2000
"4552",-79.7585,-7.626667,"02",2000
"4553",-79.04,-7.841667,"02",2000
"4554",-79.766167,-7.946,"02",2000
"4555",-78.466167,-6.325167,"02",2000
"4556",-78.111167,-6.136667,"02",2000
"4557",-79.851667,-6.271667,"02",2000
"4558",-78.1005,-6.412167,"02",2000
"4559",-78.511,-6.263833,"02",2000
"4560",-78.451333,-6.281333,"02",2000
"4561",-78.398333,-6.403667,"02",2000
"4562",-78.417667,-6.508333,"02",2000
"4563",-79.346167,-7.700667,"02",2000
"4564",-78.375333,-6.565,"02",2000
"4565",-78.310167,-6.638833,"02",2000
"4566",-78.358167,-6.735833,"02",2000
"4567",-78.219333,-6.860167,"02",2000
"4568",-78.205833,-6.962667,"02",2000
"4569",-78.046,-5.032833,"02",2000
"4570",-78.017833,-5.153333,"02",2000
"4571",-79.915,-5.283333,"02",2000
"4572",-79.8605,-5.345667,"02",2000
"4573",-79.095,-7.8285,"02",2000
"4574",-79.463667,-6.047833,"02",2000
"4575",-79.628333,-6.448333,"02",2000
"4576",-79.0795,-6.130667,"02",2000
"4577",-78.343667,-6.759667,"02",2000
"4578",-78.1605,-6.722667,"02",2000
"4579",-79.812167,-6.542667,"02",2000
"4580",-79.639167,-6.591167,"02",2000
"4581",-79.846167,-6.8465,"02",2000
"4582",-78.123,-5.002167,"02",2000
"4583",-79.841833,-5.131667,"02",2000
"4584",-79.652,-5.405,"02",2000
"4585",-79.577833,-5.503833,"02",2000
"4586",-79.380667,-5.536833,"02",2000
"4587",-79.323333,-5.623333,"02",2000
"4588",-79.102167,-5.668167,"02",2000
"4589",-80.795,-6.241667,"02",2000
"4590",-79.156,-6.454667,"02",2000
"4591",-79.417667,-6.895,"02",2000
"4592",-80.919333,-6.615,"02",2000
"4593",-79.508167,-6.9425,"02",2000
"4594",-79.314833,-5.128167,"02",2000
"4595",-79.567667,-5.268333,"02",2000
"4596",-79.765667,-5.404333,"02",2000
"4597",-79.471333,-5.495167,"02",2000
"4598",-79.202833,-5.3445,"02",2000
"4599",-80.614167,-6.718,"02",2000
"4600",-79.0115,-6.948167,"02",2000
"4601",-80.668833,-5.039333,"02",2000
"4602",-80.198667,-6.773,"02",2000
"4603",-80.798,-5.122833,"02",2000
"4604",-79.084667,-5.779,"02",2000
"4605",-80.808833,-5.821667,"02",2000
"4606",-80.855833,-5.939833,"02",2000
"4607",-80.294333,-5.112667,"02",2000
"4608",-80.6675,-5.3215,"02",2000
"4609",-80.336,-5.421,"02",2000
"4610",-81.877167,-5.1645,"02",2000
"4611",-81.577333,-5.272833,"02",2000
"4612",-80.025667,-5.525833,"02",2000
"4613",-80.890667,-5.454333,"02",2000
"4614",-79.181833,-5.6575,"02",2000
"4615",-80.890833,-5.750167,"02",2000
"4616",-80.460167,-5.518667,"02",2000
"4617",-80.549,-5.84,"02",2000
"4618",-80.231167,-5.846667,"02",2000
"4619",-81.939667,-4.007667,"02",2000
"4620",-81.4265,-5.998,"02",2000
"4621",-80.789,-5.971,"02",2000
"4622",-80.191667,-4.0095,"02",2000
"4623",-73.366667,-14.32,"03",2000
"4624",-73.543333,-14.225,"03",2000
"4625",-73.82,-14.08,"03",2000
"4626",-74.631667,-14.818833,"01",2001
"4627",-74.463333,-13.049833,"01",2001
"4628",-74.225,-13.21,"01",2001
"4629",-74.075,-13.201667,"01",2001
"4630",-74.058667,-13.371667,"01",2001
"4631",-75.934833,-13.4165,"01",2001
"4632",-74.015,-13.530333,"01",2001
"4633",-75.7005,-13.782167,"01",2001
"4634",-75.6565,-13.885667,"01",2001
"4635",-75.664167,-12.037833,"01",2001
"4636",-75.550833,-12.084167,"01",2001
"4637",-75.715333,-12.320167,"01",2001
"4638",-81.261667,-4.005,"03",2001
"4639",-81.701667,-4.001667,"03",2001
"4640",-80.235,-5.991667,"03",2001
"4641",-80.681667,-4.001667,"03",2001
"4642",-80.832333,-5.864167,"03",2001
"4643",-79.0425,-5.808333,"03",2001
"4644",-79.037833,-5.648,"03",2001
"4645",-80.468333,-5.786667,"03",2001
"4646",-80.008333,-5.523333,"03",2001
"4647",-81.54,-5.255,"03",2001
"4648",-81.956667,-5.203333,"03",2001
"4649",-80.535,-5.519667,"03",2001
"4650",-80.875667,-5.728,"03",2001
"4651",-79.217667,-5.651,"03",2001
"4652",-80.869333,-5.428167,"03",2001
"4653",-79.023333,-5.727,"03",2001
"4654",-79.274667,-5.3735,"03",2001
"4655",-79.394833,-5.579833,"03",2001
"4656",-79.291333,-5.5085,"03",2001
"4657",-79.535833,-5.4595,"03",2001
"4658",-79.666167,-5.4,"03",2001
"4659",-79.846833,-5.371167,"03",2001
"4660",-80.306667,-5.414833,"03",2001
"4661",-80.671667,-5.316667,"03",2001
"4662",-80.228333,-5.07,"03",2001
"4663",-81.848333,-6.851667,"03",2001
"4664",-80.228333,-6.77,"03",2001
"4665",-80.538333,-6.96,"03",2001
"4666",-80.86,-5.145,"03",2001
"4667",-79.763667,-5.357833,"03",2001
"4668",-79.363,-5.1305,"03",2001
"4669",-79.310333,-5.008333,"03",2001
"4670",-79.694833,-5.015167,"03",2001
"4671",-78.109333,-6.97,"03",2001
"4672",-79.8705,-5.251833,"03",2001
"4673",-79.9575,-5.2775,"03",2001
"4674",-78.074333,-5.048333,"03",2001
"4675",-78.200167,-6.950833,"03",2001
"4676",-78.2595,-6.831167,"03",2001
"4677",-78.294833,-6.706167,"03",2001
"4678",-79.231667,-5.055,"03",2001
"4679",-80.826667,-6.82,"03",2001
"4680",-80.491667,-6.626667,"03",2001
"4681",-80.801667,-6.515,"03",2001
"4682",-79.156667,-6.723333,"03",2001
"4683",-79.684167,-6.730333,"03",2001
"4684",-78.038833,-6.653333,"03",2001
"4685",-78.295333,-6.789167,"03",2001
"4686",-78.335833,-6.518667,"03",2001
"4687",-79.983667,-6.314667,"03",2001
"4688",-78.401167,-6.639,"03",2001
"4689",-78.414,-6.467,"03",2001
"4690",-78.501167,-6.398,"03",2001
"4691",-78.516667,-6.223333,"03",2001
"4692",-79.455,-6.873333,"03",2001
"4693",-79.39,-6.558333,"03",2001
"4694",-79.003333,-6.053333,"03",2001
"4695",-79.37,-6.273333,"03",2001
"4696",-79.583167,-6.081333,"03",2001
"4697",-78.181333,-6.133,"03",2001
"4698",-78.518667,-6.303333,"03",2001
"4699",-78.508833,-6.022,"03",2001
"4700",-78.6085,-6.1715,"03",2001
"4701",-78.655333,-6.022333,"03",2001
"4702",-78.8,-7.9985,"03",2001
"4703",-78.836,-7.834167,"03",2001
"4704",-78.977833,-7.800833,"03",2001
"4705",-79.718333,-6.463333,"03",2001
"4706",-79.343333,-7.94,"03",2001
"4707",-79.405,-7.691667,"03",2001
"4708",-79.645,-7.833333,"03",2001
"4709",-78.0375,-7.757167,"03",2001
"4710",-79.965667,-7.475667,"03",2001
"4711",-78.425333,-7.690167,"03",2001
"4712",-78.796667,-7.901167,"03",2001
"4713",-78.984167,-7.643167,"03",2001
"4714",-77.0735,-7.593667,"03",2001
"4715",-78.754667,-7.585833,"03",2001
"4716",-77.101833,-7.447833,"03",2001
"4717",-77.2345,-7.359,"03",2001
"4718",-77.1775,-7.1655,"03",2001
"4719",-79.506667,-7.448333,"03",2001
"4720",-79.518333,-7.178333,"03",2001
"4721",-79.958333,-7.435,"03",2001
"4722",-78.148333,-7.271667,"03",2001
"4723",-79.69,-8.986667,"03",2001
"4724",-78.428333,-7.401667,"03",2001
"4725",-78.237,-7.068167,"03",2001
"4726",-78.689167,-7.260333,"03",2001
"4727",-77.083333,-7.481333,"03",2001
"4728",-77.042667,-7.159833,"03",2001
"4729",-78.704167,-8.969333,"03",2001
"4730",-77.307,-7.108,"03",2001
"4731",-77.302667,-8.958333,"03",2001
"4732",-77.367167,-8.880333,"03",2001
"4733",-77.386,-8.7045,"03",2001
"4734",-77.4995,-8.673333,"03",2001
"4735",-79.681667,-8.761667,"03",2001
"4736",-78.18,-8.968333,"03",2001
"4737",-78.271667,-8.73,"03",2001
"4738",-78.071667,-8.331667,"03",2001
"4739",-78.9005,-8.7895,"03",2001
"4740",-77.3075,-7.022833,"03",2001
"4741",-77.221167,-8.668333,"03",2001
"4742",-77.4885,-8.4825,"03",2001
"4743",-77.614667,-8.425833,"03",2001
"4744",-77.637667,-8.255833,"03",2001
"4745",-77.726833,-8.172333,"03",2001
"4746",-77.737167,-9.9655,"03",2001
"4747",-78.526667,-8.588333,"03",2001
"4748",-78.826667,-8.49,"03",2001
"4749",-78.433333,-8.235,"03",2001
"4750",-78.346667,-9.888333,"03",2001
"4751",-78.864,-8.483667,"03",2001
"4752",-77.184667,-8.370333,"03",2001
"4753",-77.5185,-8.560167,"03",2001
"4754",-77.621167,-8.313333,"03",2001
"4755",-77.413667,-8.199333,"03",2001
"4756",-77.1025,-9.970833,"03",2001
"4757",-77.846,-9.797833,"03",2001
"4758",-77.869333,-9.6635,"03",2001
"4759",-77.9455,-9.546833,"03",2001
"4760",-76.018,-9.440167,"03",2001
"4761",-76.091667,-9.346833,"03",2001
"4762",-76.095167,-9.248667,"03",2001
"4763",-78.786667,-8.15,"03",2001
"4764",-77.073333,-8.033333,"03",2001
"4765",-78.646667,-9.755,"03",2001
"4766",-78.38,-9.52,"03",2001
"4767",-77.011667,-9.688333,"03",2001
"4768",-77.248333,-9.531667,"03",2001
"4769",-77.347,-9.876833,"03",2001
"4770",-77.659333,-8.04,"03",2001
"4771",-77.5965,-9.755,"03",2001
"4772",-77.306,-9.61,"03",2001
"4773",-77.586667,-9.368333,"03",2001
"4774",-78.83,-9.295,"03",2001
"4775",-78.446667,-9.091667,"03",2001
"4776",-78.786667,-10.99,"03",2001
"4777",-77.248333,-9.248333,"03",2001
"4778",-77.901167,-9.608333,"03",2001
"4779",-77.866667,-9.283167,"03",2001
"4780",-77.541833,-9.107667,"03",2001
"4781",-77.463667,-10.881667,"03",2001
"4782",-76.226,-9.189667,"03",2001
"4783",-76.237667,-9.064667,"03",2001
"4784",-76.347333,-10.948167,"03",2001
"4785",-76.302167,-10.8475,"03",2001
"4786",-77.148333,-10.895,"03",2001
"4787",-78.666667,-10.605,"03",2001
"4788",-77.09,-10.568333,"03",2001
"4789",-77.53,-10.791667,"03",2001
"4790",-77.71,-10.628333,"03",2001
"4791",-77.368333,-10.438333,"03",2001
"4792",-77.033333,-10.248333,"03",2001
"4793",-77.7855,-10.9565,"03",2001
"4794",-76.120833,-9.148833,"03",2001
"4795",-76.318667,-9.061,"03",2001
"4796",-76.1015,-10.846167,"03",2001
"4797",-77.8675,-10.712667,"03",2001
"4798",-76.0795,-10.544833,"03",2001
"4799",-76.3375,-10.736667,"03",2001
"4800",-76.367667,-10.615667,"03",2001
"4801",-76.484667,-10.613667,"03",2001
"4802",-76.586167,-10.476833,"03",2001
"4803",-76.7005,-10.447333,"03",2001
"4804",-77.378333,-10.14,"03",2001
"4805",-77.746667,-10.353333,"03",2001
"4806",-77.703333,-10.036667,"03",2001
"4807",-77.203333,-11.756667,"03",2001
"4808",-77.675,-11.766667,"03",2001
"4809",-76.03,-11.94,"03",2001
"4810",-76.353,-10.675833,"03",2001
"4811",-76.394167,-10.432167,"03",2001
"4812",-76.061167,-10.2435,"03",2001
"4813",-76.382667,-10.144667,"03",2001
"4814",-76.6405,-10.289833,"03",2001
"4815",-76.718167,-10.368167,"03",2001
"4816",-76.8035,-10.265167,"03",2001
"4817",-76.753667,-10.150167,"03",2001
"4818",-76.848833,-10.065833,"03",2001
"4819",-76.792167,-10.014667,"03",2001
"4820",-76.381667,-11.881667,"03",2001
"4821",-76.071667,-11.646667,"03",2001
"4822",-77.511667,-11.341667,"03",2001
"4823",-77.586667,-11.12,"03",2001
"4824",-77.901667,-11.283333,"03",2001
"4825",-76.415167,-11.860667,"03",2001
"4826",-76.443833,-11.5905,"03",2001
"4827",-76.671333,-11.722,"03",2001
"4828",-76.947667,-11.792667,"03",2001
"4829",-76.975167,-11.6085,"03",2001
"4830",-76.6815,-10.007333,"03",2001
"4831",-76.8975,-11.882333,"03",2001
"4832",-76.9,-11.777,"03",2001
"4833",-75.034167,-11.749,"03",2001
"4834",-75.001667,-11.6215,"03",2001
"4835",-75.198167,-11.603167,"03",2001
"4836",-76.235,-11.468333,"03",2001
"4837",-75.166667,-11.470333,"03",2001
"4838",-75.266333,-11.414167,"03",2001
"4839",-76.548333,-11.363333,"03",2001
"4840",-76.236667,-11.183333,"03",2001
"4841",-77.808333,-12.945,"03",2001
"4842",-76.186667,-12.86,"03",2001
"4843",-76.521667,-11.055,"03",2001
"4844",-76.763333,-12.968333,"03",2001
"4845",-76.6745,-11.4255,"03",2001
"4846",-76.658,-11.135667,"03",2001
"4847",-76.914,-11.276833,"03",2001
"4848",-75.324667,-11.215333,"03",2001
"4849",-75.2525,-11.315333,"03",2001
"4850",-75.3555,-11.281667,"03",2001
"4851",-75.362167,-11.133333,"03",2001
"4852",-75.471167,-11.0745,"03",2001
"4853",-75.461167,-12.9105,"03",2001
"4854",-75.585,-12.868833,"03",2001
"4855",-76.48,-12.735,"03",2001
"4856",-76.001667,-12.458333,"03",2001
"4857",-76.375,-12.385,"03",2001
"4858",-76.803333,-12.625,"03",2001
"4859",-76.956667,-11.009333,"03",2001
"4860",-76.920833,-12.698167,"03",2001
"4861",-75.282167,-12.896333,"03",2001
"4862",-75.606167,-12.791,"03",2001
"4863",-75.185333,-12.567,"03",2001
"4864",-75.628167,-12.716667,"03",2001
"4865",-75.743167,-12.662833,"03",2001
"4866",-76.705,-12.265,"03",2001
"4867",-76.228333,-12.016667,"03",2001
"4868",-76.65,-13.974,"03",2001
"4869",-76.996667,-12.151667,"03",2001
"4870",-76.873333,-13.796667,"03",2001
"4871",-76.49,-13.578333,"03",2001
"4872",-75.233667,-12.292667,"03",2001
"4873",-75.52,-12.4485,"03",2001
"4874",-75.7485,-12.395667,"03",2001
"4875",-75.628333,-12.228333,"03",2001
"4876",-75.2735,-12.0265,"03",2001
"4877",-75.102833,-13.643,"03",2001
"4878",-75.028333,-13.553333,"03",2001
"4879",-76.86,-13.213333,"03",2001
"4880",-76.325,-14.911667,"03",2001
"4881",-76.705,-14.901667,"03",2001
"4882",-75.585667,-13.905333,"03",2001
"4883",-75.745,-13.702,"03",2001
"4884",-75.433333,-13.531,"03",2001
"4885",-75.296833,-13.3185,"03",2001
"4886",-75.746333,-13.420167,"03",2001
"4887",-75.323333,-13.171667,"03",2001
"4888",-75.3,-14.885,"03",2001
"4889",-76.8,-14.616667,"03",2001
"4890",-76.936667,-14.385,"03",2001
"4891",-75.23,-14.551667,"03",2001
"4892",-74.042833,-13.354333,"03",2001
"4893",-75.722833,-13.118,"03",2001
"4894",-75.779,-14.855,"03",2001
"4895",-74.030333,-14.997833,"03",2001
"4896",-74.347167,-13.138667,"03",2001
"4897",-75.709667,-13.954667,"03",2001
"4898",-75.807667,-13.6075,"03",2001
"4899",-74.252333,-13.209833,"03",2001
"4900",-75.681667,-14.798333,"04",2001
"4901",-75.58,-14.461667,"04",2001
"4902",-75.22,-14.26,"04",2001
"4903",-75.593333,-14.181667,"04",2001
"4904",-75.958333,-14.388333,"04",2001
"4905",-74.285,-14.36,"04",2001
"4906",-74.34,-14.123333,"04",2001
"4907",-74.373667,-14.889833,"04",2001
"4908",-74.095,-14.742,"04",2001
"4909",-74.703833,-14.779333,"04",2001
"4910",-74.476167,-13.069333,"04",2001
"4911",-75.5055,-13.874833,"04",2001
"4912",-74.714833,-14.615667,"04",2001
"4913",-74.85,-14.514333,"04",2001
"4914",-74.590333,-14.543667,"04",2001
"4915",-74.427167,-14.276,"04",2001
"4916",-74.698667,-14.216833,"04",2001
"4917",-74.8175,-14.428833,"04",2001
"4918",-73.1165,-14.4155,"04",2001
"4919",-74.9965,-14.219,"04",2001
"4920",-74.953333,-14.476667,"04",2001
"4921",-73.063667,-14.472667,"04",2001
"4922",-73.170667,-14.3445,"04",2001
"4923",-73.266,-14.381167,"04",2001
"4924",-73.402667,-14.247,"04",2001
"4925",-73.547333,-14.255333,"04",2001
"4926",-73.6195,-14.087667,"04",2001
"4927",-73.788,-14.028333,"04",2001
"4928",-73.748667,-14.111833,"04",2001
"4929",-73.861833,-14.014,"04",2001
"4930",-73.947833,-15.987667,"04",2001
"4931",-73.963333,-15.987,"04",2001
"4932",-73.532,-14.1705,"10",2002
"4933",-73.848667,-15.975333,"10",2002
"4934",-73.7315,-14.134833,"10",2002
"4935",-73.504,-14.26,"10",2002
"4936",-74.500833,-14.410833,"10",2002
"4937",-73.302333,-14.253667,"10",2002
"4938",-73.286667,-14.359833,"10",2002
"4939",-73.166667,-14.368333,"10",2002
"4940",-73.036667,-14.493333,"10",2002
"4941",-74.933333,-14.476667,"10",2002
"4942",-74.815,-14.6,"10",2002
"4943",-74.637833,-14.747667,"10",2002
"4944",-74.246667,-14.513333,"10",2002
"4945",-75.857,-14.308333,"10",2002
"4946",-74.7,-14.628333,"10",2002
"4947",-81.901333,-4.004167,"10",2002
"4948",-80.2655,-5.689,"10",2002
"4949",-80.308167,-5.998833,"10",2002
"4950",-80.759,-4.004667,"10",2002
"4951",-80.526,-5.818167,"10",2002
"4952",-80.289833,-5.684833,"10",2002
"4953",-80.835833,-5.893,"10",2002
"4954",-75.279,-14.013667,"10",2002
"4955",-75.117833,-14.462,"10",2002
"4956",-76.7435,-14.557167,"10",2002
"4957",-75.324667,-14.871167,"10",2002
"4958",-75.7195,-13.092333,"10",2002
"4959",-74.055833,-13.299167,"10",2002
"4960",-75.730833,-13.390667,"10",2002
"4961",-74.316667,-13.049667,"10",2002
"4962",-81.752667,-5.380167,"10",2002
"4963",-80.369,-5.244,"10",2002
"4964",-80.5815,-5.525333,"10",2002
"4965",-80.961,-5.740833,"10",2002
"4966",-79.3175,-5.607,"10",2002
"4967",-80.9525,-5.413333,"10",2002
"4968",-80.8125,-5.335333,"10",2002
"4969",-79.221667,-5.242667,"10",2002
"4970",-80.956833,-5.872,"10",2002
"4971",-79.062833,-5.690167,"10",2002
"4972",-79.188,-5.6935,"10",2002
"4973",-79.290833,-5.5345,"10",2002
"4974",-75.096833,-13.173667,"10",2002
"4975",-75.788167,-13.636667,"10",2002
"4976",-80.7485,-5.322,"10",2002
"4977",-80.120167,-6.944667,"10",2002
"4978",-79.261,-5.013,"10",2002
"4979",-80.7765,-6.669167,"10",2002
"4980",-79.485667,-5.397833,"10",2002
"4981",-79.818667,-5.368667,"10",2002
"4982",-79.635667,-5.160333,"10",2002
"4983",-79.417333,-6.895667,"10",2002
"4984",-79.659667,-6.839667,"10",2002
"4985",-79.931333,-6.992333,"10",2002
"4986",-79.484167,-5.539167,"10",2002
"4987",-79.568833,-5.339167,"10",2002
"4988",-79.809833,-5.333833,"10",2002
"4989",-79.906167,-5.204,"10",2002
"4990",-79.0115,-5.1545,"10",2002
"4991",-78.099,-6.9665,"10",2002
"4992",-75.126833,-13.926167,"10",2002
"4993",-75.600167,-12.211333,"10",2002
"4994",-75.6965,-12.5525,"10",2002
"4995",-75.186833,-12.288,"10",2002
"4996",-76.821333,-12.0885,"10",2002
"4997",-75.713667,-12.450333,"10",2002
"4998",-75.731417,-12.660167,"10",2002
"4999",-75.6295,-12.706667,"10",2002
"5000",-75.582167,-12.852167,"10",2002
"5001",-80.319833,-6.405,"10",2002
"5002",-80.785167,-6.327333,"10",2002
"5003",-79.268667,-6.613167,"10",2002
"5004",-79.7145,-6.565833,"10",2002
"5005",-79.133333,-6.143167,"10",2002
"5006",-78.120333,-5.040667,"10",2002
"5007",-78.042333,-6.743167,"10",2002
"5008",-79.904,-6.3185,"10",2002
"5009",-78.124333,-6.4505,"10",2002
"5010",-78.442,-6.475,"10",2002
"5011",-78.249333,-6.941667,"10",2002
"5012",-78.235,-6.751333,"10",2002
"5013",-78.388667,-6.708167,"10",2002
"5014",-78.370333,-6.496667,"10",2002
"5015",-78.474,-6.414333,"10",2002
"5016",-76.0335,-13.663667,"10",2002
"5017",-76.124,-12.014167,"10",2002
"5018",-76.533833,-12.8055,"10",2002
"5019",-76.950167,-11.043,"10",2002
"5020",-75.296333,-11.323333,"10",2002
"5021",-75.484167,-12.901833,"10",2002
"5022",-75.4775,-11.010167,"10",2002
"5023",-75.350333,-11.118,"10",2002
"5024",-75.3555,-11.286833,"10",2002
"5025",-75.2795,-11.272044,"10",2002
"5026",-75.206333,-11.378,"10",2002
"5027",-79.499667,-6.087167,"10",2002
"5028",-79.915667,-6.143833,"10",2002
"5029",-79.3345,-7.678667,"10",2002
"5030",-79.315833,-7.401833,"10",2002
"5031",-79.716167,-7.571333,"10",2002
"5032",-78.1305,-6.1335,"10",2002
"5033",-78.115667,-7.801833,"10",2002
"5034",-78.532,-6.022833,"10",2002
"5035",-78.8255,-7.876667,"10",2002
"5036",-78.4925,-7.691333,"10",2002
"5037",-78.465333,-6.208333,"10",2002
"5038",-78.598,-6.184667,"10",2002
"5039",-78.669,-7.993833,"10",2002
"5040",-78.812667,-7.957167,"10",2002
"5041",-78.867833,-7.811667,"10",2002
"5042",-78.972833,-7.797833,"10",2002
"5043",-76.981167,-11.308833,"10",2002
"5044",-76.57,-11.099667,"10",2002
"5045",-77.813667,-12.946333,"10",2002
"5046",-77.741167,-11.195,"10",2002
"5047",-77.487333,-11.075833,"10",2002
"5048",-77.566667,-11.380667,"10",2002
"5049",-75.091,-11.585167,"10",2002
"5050",-75.082,-11.727667,"10",2002
"5051",-76.8915,-11.735833,"10",2002
"5052",-76.911333,-11.811667,"10",2002
"5053",-76.947667,-11.871833,"10",2002
"5054",-76.799667,-11.8765,"10",2002
"5055",-76.7295,-11.9445,"10",2002
"5056",-78.284833,-7.581667,"10",2002
"5057",-79.9795,-7.404333,"10",2002
"5058",-79.554667,-7.157667,"10",2002
"5059",-79.723167,-8.9255,"10",2002
"5060",-78.008,-7.094333,"10",2002
"5061",-78.325167,-7.278,"10",2002
"5062",-78.612167,-7.148667,"10",2002
"5063",-78.509833,-7.380333,"10",2002
"5064",-78.838833,-7.569333,"10",2002
"5065",-77.063833,-7.547667,"10",2002
"5066",-77.0155,-7.541833,"10",2002
"5067",-76.029833,-11.6475,"10",2002
"5068",-76.486833,-11.913167,"10",2002
"5069",-76.785333,-10.0575,"10",2002
"5070",-78.313833,-8.938167,"10",2002
"5071",-79.976333,-8.750167,"10",2002
"5072",-79.776167,-8.481667,"10",2002
"5073",-78.3085,-8.619167,"10",2002
"5074",-77.123,-7.404,"10",2002
"5075",-78.799333,-7.207333,"10",2002
"5076",-78.744167,-8.9565,"10",2002
"5077",-77.112333,-7.074667,"10",2002
"5078",-77.1215,-7.495,"10",2002
"5079",-77.130167,-7.302833,"10",2002
"5080",-77.232333,-7.2795,"10",2002
"5081",-77.247333,-7.027167,"10",2002
"5082",-77.3345,-8.989167,"10",2002
"5083",-77.317167,-8.779167,"10",2002
"5084",-78.680333,-8.832667,"10",2002
"5085",-78.642667,-8.484667,"10",2002
"5086",-78.3005,-8.288,"10",2002
"5087",-79.953833,-8.086833,"10",2002
"5088",-78.684333,-8.177333,"10",2002
"5089",-77.042333,-8.057833,"10",2002
"5090",-77.328667,-8.887167,"10",2002
"5091",-77.0945,-8.737,"10",2002
"5092",-77.2705,-8.516667,"10",2002
"5093",-77.551667,-8.3535,"10",2002
"5094",-77.446,-8.710167,"10",2002
"5095",-77.435333,-8.551667,"10",2002
"5096",-77.593667,-8.498333,"10",2002
"5097",-77.5285,-8.268,"10",2002
"5098",-76.575167,-10.2455,"10",2002
"5099",-76.1465,-10.002833,"10",2002
"5100",-77.719667,-11.755667,"10",2002
"5101",-76.815333,-10.180333,"10",2002
"5102",-76.737833,-10.267667,"10",2002
"5103",-76.716833,-10.4075,"10",2002
"5104",-76.6125,-10.4645,"10",2002
"5105",-76.521,-10.604167,"10",2002
"5106",-76.408333,-10.616,"10",2002
"5107",-76.309667,-10.764667,"10",2002
"5108",-76.3565,-10.904667,"10",2002
"5109",-78.606167,-9.813667,"10",2002
"5110",-78.170167,-9.565833,"10",2002
"5111",-78.435333,-9.053333,"10",2002
"5112",-77.131833,-8.123833,"10",2002
"5113",-77.475667,-9.976667,"10",2002
"5114",-77.738167,-9.807167,"10",2002
"5115",-77.306333,-9.569833,"10",2002
"5116",-77.698667,-8.159833,"10",2002
"5117",-77.649667,-9.983333,"10",2002
"5118",-77.809,-9.931,"10",2002
"5119",-77.777667,-9.733167,"10",2002
"5120",-77.907333,-9.653333,"10",2002
